ID,Main Artist,Featuring,Song,Key,BPM,Duration,Genre,Language,Country,Year Released,Arrangement,Piano?,Guitar solo?,Classic?,Main Artist_normalized,Featuring_normalized,Song_normalized,Genre_normalized,Language_normalized,Country_normalized,Arrangement_normalized,Key_normalized,BPM Range,Year Range
500.0,Victor Muñoz,,Minutos,G,108,3:25,['Latin Pop'],['Spanish'],['Venezuela'],2016,[],,,,victor munoz,,minutos,['latin pop'],['spanish'],['venezuela'],[],g,100.0,2010.0
501.0,Sin Bandera,,Te vi venir,E,68,3:11,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2002,[],,,,sin bandera,,te vi venir,['latin pop'],['spanish'],"['argentina', 'mexico']",[],e,60.0,2000.0
502.0,"Sin Bandera, Franco de Vita",,Si La Ves,C,116,4:05,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico', 'Venezuela']",2004,[],,,,"sin bandera, franco de vita",,si la ves,['latin pop'],['spanish'],"['argentina', 'mexico', 'venezuela']",[],c,110.0,2000.0
503.0,Sin Bandera,,Amor Real,Bb,112,4:00,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2003,['Tricky change'],,,,sin bandera,,amor real,['latin pop'],['spanish'],"['argentina', 'mexico']",['tricky change'],bb,110.0,2000.0
504.0,Sin Bandera,,Que Me Alcance La Vida,F#,61,3:36,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2005,"['Chord progressions', '7ths party']",,,,sin bandera,,que me alcance la vida,['latin pop'],['spanish'],"['argentina', 'mexico']","['chord progressions', '7ths party']",f#,60.0,2000.0
505.0,Sin Bandera,,Kilómetros,A,65,3:39,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2003,[],,,,sin bandera,,kilometros,['latin pop'],['spanish'],"['argentina', 'mexico']",[],a,60.0,2000.0
506.0,Sin Bandera,,Que Lloro,A,70,3:58,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2004,[],,,,sin bandera,,que lloro,['latin pop'],['spanish'],"['argentina', 'mexico']",[],a,70.0,2000.0
507.0,Sin Bandera,,Entra En Mi Vida,G,70,4:09,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2002,[],,,,sin bandera,,entra en mi vida,['latin pop'],['spanish'],"['argentina', 'mexico']",[],g,70.0,2000.0
508.0,Sin Bandera,,Mientes Tan Bien,G,68,3:33,['Latin Pop'],['Spanish'],"['Argentina', 'Mexico']",2004,[],,,,sin bandera,,mientes tan bien,['latin pop'],['spanish'],"['argentina', 'mexico']",[],g,60.0,2000.0
509.0,Luis Fonsi,,Quisiera poder olvidarme de ti,Db,126,4:18,['Latin Pop'],['Spanish'],['Puerto Rico'],2008,[],,,,luis fonsi,,quisiera poder olvidarme de ti,['latin pop'],['spanish'],['puerto rico'],[],db,120.0,2000.0
510.0,Luis Fonsi,,Abrazar La Vida,E,78,3:29,['Latin Pop'],['Spanish'],['Puerto Rico'],2003,[],,,,luis fonsi,,abrazar la vida,['latin pop'],['spanish'],['puerto rico'],[],e,70.0,2000.0
511.0,Luis Fonsi,,Por una mujer,E,138,2:48,['Latin Pop'],['Spanish'],['Puerto Rico'],2002,[],,,,luis fonsi,,por una mujer,['latin pop'],['spanish'],['puerto rico'],[],e,130.0,2000.0
512.0,Luis Fonsi,,Me Matas,G,86,3:05,['Latin Pop'],['Spanish'],['Puerto Rico'],2008,[],,,,luis fonsi,,me matas,['latin pop'],['spanish'],['puerto rico'],[],g,80.0,2000.0
513.0,Luis Fonsi,,¿Quién Te Dijo Eso?,F,67,4:28,['Latin Pop'],['Spanish'],['Puerto Rico'],2003,[],,,,luis fonsi,,quien te dijo eso?,['latin pop'],['spanish'],['puerto rico'],[],f,60.0,2000.0
514.0,Luis Fonsi,,No Te Cambio Por Ninguna,Bb,123,3:36,['Latin Pop'],['Spanish'],['Puerto Rico'],2002,[],,,,luis fonsi,,no te cambio por ninguna,['latin pop'],['spanish'],['puerto rico'],[],bb,120.0,2000.0
515.0,Luis Fonsi,,Imagíname Sin Ti,E,59,4:03,['Latin Pop'],['Spanish'],['Puerto Rico'],2001,[],,,,luis fonsi,,imaginame sin ti,['latin pop'],['spanish'],['puerto rico'],[],e,50.0,2000.0
516.0,Luis Fonsi,,Tu Amor,Am,77,3:39,['Latin Pop'],['Spanish'],['Puerto Rico'],2002,[],,,,luis fonsi,,tu amor,['latin pop'],['spanish'],['puerto rico'],[],am,70.0,2000.0
517.0,Luis Fonsi,,Corazón en la maleta,Bb,174,3:29,['Latin Pop'],['Spanish'],['Puerto Rico'],2014,[],,,,luis fonsi,,corazon en la maleta,['latin pop'],['spanish'],['puerto rico'],[],bb,170.0,2010.0
518.0,Luis Fonsi,,No Me Doy Por Vencido,Eb,57,3:43,['Latin Pop'],['Spanish'],['Puerto Rico'],2008,[],,,,luis fonsi,,no me doy por vencido,['latin pop'],['spanish'],['puerto rico'],[],eb,50.0,2000.0
519.0,Luis Fonsi,"Aleks Syntek, Noel Schajris, David Bisbal",Aqui Estoy Yo,E,75,4:07,['Latin Pop'],['Spanish'],"['Puerto Rico', 'Mexico', 'Argentina', 'Spain']",2008,[],,,,luis fonsi,"aleks syntek, noel schajris, david bisbal",aqui estoy yo,['latin pop'],['spanish'],"['puerto rico', 'mexico', 'argentina', 'spain']",[],e,70.0,2000.0
520.0,Victor Muñoz,,Que Voy A Hacer Sin Ti,E,100,3:26,['Latin Pop'],['Spanish'],['Venezuela'],2007,[],,,,victor munoz,,que voy a hacer sin ti,['latin pop'],['spanish'],['venezuela'],[],e,100.0,2000.0
521.0,Victor Muñoz,,Como Tarzán En Las Ramas,B,105,3:59,['Latin Pop'],['Spanish'],['Venezuela'],2012,[],,,,victor munoz,,como tarzan en las ramas,['latin pop'],['spanish'],['venezuela'],[],b,100.0,2010.0
522.0,Victor Muñoz,,Tu Guardian,C,89,4:06,['Latin Pop'],['Spanish'],['Venezuela'],2014,[],,,,victor munoz,,tu guardian,['latin pop'],['spanish'],['venezuela'],[],c,80.0,2010.0
523.0,Victor Muñoz,,El que manda soy yo,G,117,3:58,['Latin Pop'],['Spanish'],['Venezuela'],2011,[],,,,victor munoz,,el que manda soy yo,['latin pop'],['spanish'],['venezuela'],[],g,110.0,2010.0
524.0,Tessanne Chin,Adam Levine,Let It Be,C,72,3:32,['Pop'],['English'],"['Jamaica', 'USA']",2014,[],,,,tessanne chin,adam levine,let it be,['pop'],['english'],"['jamaica', 'usa']",[],c,70.0,2010.0
525.0,Fanny Lu,,No Renuncio,Eb,115,3:31,['Latin Pop'],['Spanish'],['Colombia'],2011,[],,,,fanny lu,,no renuncio,['latin pop'],['spanish'],['colombia'],[],eb,110.0,2010.0
526.0,Servando y Florentino,,Estoy Aquí Arriba,A,72,3:54,['Latin Pop'],['Spanish'],['Venezuela'],2006,[],,,,servando y florentino,,estoy aqui arriba,['latin pop'],['spanish'],['venezuela'],[],a,70.0,2000.0
527.0,Servando y Florentino,,Tin Marín,B,103,5:00,['Latin Pop'],['Spanish'],['Venezuela'],2005,[],,,,servando y florentino,,tin marin,['latin pop'],['spanish'],['venezuela'],[],b,100.0,2000.0
528.0,Servando y Florentino,,Casas de Cartón,G,130,5:05,['Latin Pop'],['Spanish'],['Venezuela'],1998,['Long song'],,,,servando y florentino,,casas de carton,['latin pop'],['spanish'],['venezuela'],['long song'],g,130.0,1990.0
529.0,Georgina,,Con solo una mirada,E,78,3:51,['Latin Pop'],['Spanish'],"['Venezuela', 'Spain']",2009,[],,,,georgina,,con solo una mirada,['latin pop'],['spanish'],"['venezuela', 'spain']",[],e,70.0,2000.0
530.0,Ana Isabelle,Chino & Nacho,La Vida Es Bella,D,103,3:44,['Latin Pop'],['Spanish'],"['Puerto Rico', 'Venezuela']",2011,[],,,,ana isabelle,chino & nacho,la vida es bella,['latin pop'],['spanish'],"['puerto rico', 'venezuela']",[],d,100.0,2010.0
531.0,Obie Bermúdez,,Celos,Bbm,106,3:39,['Latin Pop'],['Spanish'],['Puerto Rico'],2005,[],,,,obie bermudez,,celos,['latin pop'],['spanish'],['puerto rico'],[],bbm,100.0,2000.0
532.0,Marconi,Eiza González,Me Puedes Pedir Lo Que Sea,A,76,3:48,['Latin Pop'],['Spanish'],['Mexico'],2009,[],,,,marconi,eiza gonzalez,me puedes pedir lo que sea,['latin pop'],['spanish'],['mexico'],[],a,70.0,2000.0
533.0,John Mayer,,Your body is a wonderland,F,94,4:04,['Pop Rock'],['English'],['USA'],2002,[],,,x,john mayer,,your body is a wonderland,['pop rock'],['english'],['usa'],[],f,90.0,2000.0
534.0,John Mayer,,Say,Bb,84,3:45,['Pop Rock'],['English'],['USA'],2007,[],,,,john mayer,,say,['pop rock'],['english'],['usa'],[],bb,80.0,2000.0
535.0,John Mayer,,Gravity,G,62,3:58,['Pop Rock'],['English'],['USA'],2006,[],,,,john mayer,,gravity,['pop rock'],['english'],['usa'],[],g,60.0,2000.0
536.0,John Mayer,,Free Fallin',F,88,4:07,['Pop Rock'],['English'],['USA'],2008,[],,,x,john mayer,,free fallin',['pop rock'],['english'],['usa'],[],f,80.0,2000.0
537.0,Julio César,,Te Quiero Así,A,102,3:05,['Latin Pop'],['Spanish'],['Venezuela'],2010,[],,,,julio cesar,,te quiero asi,['latin pop'],['spanish'],['venezuela'],[],a,100.0,2010.0
538.0,Sixpence None the Richer,,Kiss Me,Eb,100,3:24,"['Pop', 'Rock']",['English'],['USA'],1998,[],,,,sixpence none the richer,,kiss me,"['pop', 'rock']",['english'],['usa'],[],eb,100.0,1990.0
539.0,Olivia Rodrigo,,Vampire,F,138,3:37,['Pop'],['English'],['USA'],2023,[],,,,olivia rodrigo,,vampire,['pop'],['english'],['usa'],[],f,130.0,2020.0
540.0,Noah Kahan,,She Calls Me Back,B,128,3:59,['Indie Folk'],['English'],['USA'],2022,[],,,,noah kahan,,she calls me back,['indie folk'],['english'],['usa'],[],b,120.0,2020.0
541.0,Noah Kahan,,Part Of Me,Em,110,3:56,['Indie Folk'],['English'],['USA'],2022,[],,,,noah kahan,,part of me,['indie folk'],['english'],['usa'],[],em,110.0,2020.0
542.0,Noah Kahan,,Mess,Bb,82,3:30,['Indie Folk'],['English'],['USA'],2022,[],,,,noah kahan,,mess,['indie folk'],['english'],['usa'],[],bb,80.0,2020.0
543.0,Rawayana,"Willy Rodríguez, Cultura Profética, McKlopedia & La Vida Bohème",Sin Ti,C,73,4:43,"['Reggae', 'Latin']",['Spanish'],"['Venezuela', 'Puerto Rico']",2017,[],,,,rawayana,"willy rodriguez, cultura profetica, mcklopedia & la vida boheme",sin ti,"['reggae', 'latin']",['spanish'],"['venezuela', 'puerto rico']",[],c,70.0,2010.0
544.0,Son Dos,,Gran cobarde,Bb,80,3:52,['Latin Pop'],['Spanish'],['Venezuela'],2001,[],,,,son dos,,gran cobarde,['latin pop'],['spanish'],['venezuela'],[],bb,80.0,2000.0
545.0,Train,,Marry Me,C,90,3:36,['Pop Rock'],['English'],['USA'],2009,[],,,x,train,,marry me,['pop rock'],['english'],['usa'],[],c,90.0,2000.0
546.0,Train,,Hey Soul Sister,E,97,3:33,['Pop Rock'],['English'],['USA'],2009,[],,,x,train,,hey soul sister,['pop rock'],['english'],['usa'],[],e,90.0,2000.0
547.0,Tyler Hilton,,Missing you,Db,102,3:33,['Pop Rock'],['English'],['USA'],2004,[],,,,tyler hilton,,missing you,['pop rock'],['english'],['usa'],[],db,100.0,2000.0
548.0,Matt White,,Best Days,B,127,2:58,['Pop Rock'],['English'],['USA'],2007,[],,,,matt white,,best days,['pop rock'],['english'],['usa'],[],b,120.0,2000.0
549.0,Juanes,,Todos Los Días,E,100,3:52,['Latin Rock'],['Spanish'],['Colombia'],2012,[],,,,juanes,,todos los dias,['latin rock'],['spanish'],['colombia'],[],e,100.0,2010.0
550.0,Bruno Mars,,When I Was Your Man,C,73,3:28,['Pop'],['English'],['USA'],2012,[],,,x,bruno mars,,when i was your man,['pop'],['english'],['usa'],[],c,70.0,2010.0
551.0,Bruno Mars,,Treasure,Cm,116,2:40,"['Pop', 'Funk']",['English'],['USA'],2013,[],,,x,bruno mars,,treasure,"['pop', 'funk']",['english'],['usa'],[],cm,110.0,2010.0
552.0,Bruno Mars,,The Lazy Song,G#m,88,3:07,"['Pop', 'Reggae']",['English'],['USA'],2010,[],,,,bruno mars,,the lazy song,"['pop', 'reggae']",['english'],['usa'],[],g#m,80.0,2010.0
553.0,Bruno Mars,,Marry You,F,145,4:48,['Pop'],['English'],['USA'],2010,[],,,x,bruno mars,,marry you,['pop'],['english'],['usa'],[],f,140.0,2010.0
554.0,Bruno Mars,,Just The Way You Are,F,109,3:35,['Pop'],['English'],['USA'],2010,[],,,x,bruno mars,,just the way you are,['pop'],['english'],['usa'],[],f,100.0,2010.0
555.0,Bruno Mars,,Grenade,Dm,111,3:35,['Pop'],['English'],['USA'],2010,[],,,x,bruno mars,,grenade,['pop'],['english'],['usa'],[],dm,110.0,2010.0
556.0,Bruno Mars,,24K Magic,Fm,107,3:43,"['Pop', 'Funk']",['English'],['USA'],2016,[],,,,bruno mars,,24k magic,"['pop', 'funk']",['english'],['usa'],[],fm,100.0,2010.0
557.0,Fernando Delgadillo,,Puede Que Pueda,F,74,2:06,['Folk'],['Spanish'],['Mexico'],2004,[],,,,fernando delgadillo,,puede que pueda,['folk'],['spanish'],['mexico'],[],f,70.0,2000.0
558.0,Fernando Delgadillo,,Julieta,D,92,3:23,['Folk'],['Spanish'],['Mexico'],2001,[],,,,fernando delgadillo,,julieta,['folk'],['spanish'],['mexico'],[],d,90.0,2000.0
559.0,Fernando Delgadillo,,Hoy Ten Miedo De Mí,C,77,2:49,['Folk'],['Spanish'],['Mexico'],1992,[],,,,fernando delgadillo,,hoy ten miedo de mi,['folk'],['spanish'],['mexico'],[],c,70.0,1990.0
560.0,Fernando Delgadillo,,Hoy Hace Un Buen Día,C,71,3:05,['Folk'],['Spanish'],['Mexico'],1994,[],,,,fernando delgadillo,,hoy hace un buen dia,['folk'],['spanish'],['mexico'],[],c,70.0,1990.0
561.0,Fernando Delgadillo,,Entre Pairos y Derivas,E,102,4:12,['Folk'],['Spanish'],['Mexico'],1995,[],,,,fernando delgadillo,,entre pairos y derivas,['folk'],['spanish'],['mexico'],[],e,100.0,1990.0
562.0,MDO,,Te Quise Olvidar,Db,72,4:32,['Latin Pop'],['Spanish'],['Puerto Rico'],1998,[],,,,mdo,,te quise olvidar,['latin pop'],['spanish'],['puerto rico'],[],db,70.0,1990.0
563.0,MDO,,No Puedo Olvidarme De Tí,A,129,3:27,['Latin Pop'],['Spanish'],['Puerto Rico'],2000,[],,,,mdo,,no puedo olvidarme de ti,['latin pop'],['spanish'],['puerto rico'],[],a,120.0,2000.0
564.0,Txarango,,La dansa del vestit,G,102,3:27,"['Latin Pop', 'Reggae']",['Catalan'],['Spain'],2014,[],,,,txarango,,la dansa del vestit,"['latin pop', 'reggae']",['catalan'],['spain'],[],g,100.0,2010.0
565.0,Bonka,Jessi Leon,A Escondidas,Dm,102,3:15,['Latin Pop'],['Spanish'],['Colombia'],2021,[],,,,bonka,jessi leon,a escondidas,['latin pop'],['spanish'],['colombia'],[],dm,100.0,2020.0
566.0,Jesse & Joy,,Nuevos Recuerdos,D,100,3:08,['Latin Pop'],['Spanish'],['Mexico'],2021,[],,,,jesse & joy,,nuevos recuerdos,['latin pop'],['spanish'],['mexico'],[],d,100.0,2020.0
567.0,Max Pizzolante,,Se Sufre Pero Se Goza,G,105,3:46,['Latin Pop'],['Spanish'],['Venezuela'],2018,[],,,,max pizzolante,,se sufre pero se goza,['latin pop'],['spanish'],['venezuela'],[],g,100.0,2010.0
568.0,Max Pizzolante,,Se Me Olvida,A,68,3:43,['Latin Pop'],['Spanish'],['Venezuela'],2019,[],,,,max pizzolante,,se me olvida,['latin pop'],['spanish'],['venezuela'],[],a,60.0,2010.0
569.0,Max Pizzolante,,Pa' quererte,C,115,3:48,['Latin Pop'],['Spanish'],['Venezuela'],2020,[],,,,max pizzolante,,pa' quererte,['latin pop'],['spanish'],['venezuela'],[],c,110.0,2020.0
570.0,Max Pizzolante,,Magia,F,76,3:52,['Latin Pop'],['Spanish'],['Venezuela'],2021,[],,,,max pizzolante,,magia,['latin pop'],['spanish'],['venezuela'],[],f,70.0,2020.0
571.0,Max Pizzolante,,Como El Domingo,G,105,3:40,['Latin Pop'],['Spanish'],['Venezuela'],2022,[],,,,max pizzolante,,como el domingo,['latin pop'],['spanish'],['venezuela'],[],g,100.0,2020.0
572.0,Diego Torres,,Come On,B,95,3:28,"['Pop', 'Latin']",['Spanish'],['Argentina'],2010,[],,,,diego torres,,come on,"['pop', 'latin']",['spanish'],['argentina'],[],b,90.0,2010.0
573.0,Ron Pope,,A Drop In the Ocean,F,89,3:46,['Indie Rock'],['English'],['USA'],2007,[],,,,ron pope,,a drop in the ocean,['indie rock'],['english'],['usa'],[],f,80.0,2000.0
574.0,Esteman,,Como Vez Primera,Am,87,3:31,['Latin Pop'],['Spanish'],['Colombia'],2019,[],,,,esteman,,como vez primera,['latin pop'],['spanish'],['colombia'],[],am,80.0,2010.0
575.0,Ale Mendoza,Dyland & Lenny,Ready 2 Go,Db,130,4:41,['Latin Pop'],['Spanish'],"['Guatemala', 'Puerto Rico']",2012,[],,,,ale mendoza,dyland & lenny,ready 2 go,['latin pop'],['spanish'],"['guatemala', 'puerto rico']",[],db,130.0,2010.0
576.0,Ale Mendoza,,Poema,F#,121,3:53,['Latin Pop'],['Spanish'],['Guatemala'],2011,[],,,,ale mendoza,,poema,['latin pop'],['spanish'],['guatemala'],[],f#,120.0,2010.0
577.0,Ale Mendoza,,Dime Si Te Ves,D,115,3:18,['Latin Pop'],['Spanish'],['Guatemala'],2012,[],,,,ale mendoza,,dime si te ves,['latin pop'],['spanish'],['guatemala'],[],d,110.0,2010.0
578.0,Kiko y Shara,,Yo soy de mi,C,98,3:20,['Latin Pop'],['Spanish'],['Spain'],2017,[],,,,kiko y shara,,yo soy de mi,['latin pop'],['spanish'],['spain'],[],c,90.0,2010.0
579.0,Phillip Phillips,,Home,C,121,3:27,['Folk Rock'],['English'],['USA'],2012,[],,,,phillip phillips,,home,['folk rock'],['english'],['usa'],[],c,120.0,2010.0
580.0,Pasabordo,,Brindo Por Ella,E,114,3:08,['Latin Pop'],['Spanish'],['Colombia'],2015,[],,,,pasabordo,,brindo por ella,['latin pop'],['spanish'],['colombia'],[],e,110.0,2010.0
581.0,MR,,Preguntas,G,100,3:48,['Latin Pop'],['Spanish'],['Venezuela'],2016,[],,,,mr,,preguntas,['latin pop'],['spanish'],['venezuela'],[],g,100.0,2010.0
582.0,MR,,Iré Tras De Ti,B,130,3:32,['Latin Pop'],['Spanish'],['Venezuela'],2017,[],,,,mr,,ire tras de ti,['latin pop'],['spanish'],['venezuela'],[],b,130.0,2010.0
583.0,Tommy Torres,,Tarde O Temprano,B,84,4:15,['Latin Pop'],['Spanish'],['Puerto Rico'],2010,[],,,,tommy torres,,tarde o temprano,['latin pop'],['spanish'],['puerto rico'],[],b,80.0,2010.0
584.0,Tommy Torres,,Querido Tommy,G,71,4:56,['Latin Pop'],['Spanish'],['Puerto Rico'],2011,[],,,,tommy torres,,querido tommy,['latin pop'],['spanish'],['puerto rico'],[],g,70.0,2010.0
585.0,Tommy Torres,,Por Un Beso Tuyo,Bm,90,3:09,['Latin Pop'],['Spanish'],['Puerto Rico'],2008,[],,,,tommy torres,,por un beso tuyo,['latin pop'],['spanish'],['puerto rico'],[],bm,90.0,2000.0
586.0,Tommy Torres,,Pegadito,A,83,3:35,['Latin Pop'],['Spanish'],['Puerto Rico'],2017,[],,,,tommy torres,,pegadito,['latin pop'],['spanish'],['puerto rico'],[],a,80.0,2010.0
587.0,Tommy Torres,Ricardo Arjona,Mientras Tanto,Ab,83,5:27,['Latin Pop'],['Spanish'],"['Puerto Rico', 'Guatemala']",2010,['Long song'],,,,tommy torres,ricardo arjona,mientras tanto,['latin pop'],['spanish'],"['puerto rico', 'guatemala']",['long song'],ab,80.0,2010.0
588.0,Tommy Torres,,Mar Adentro,Ab,64,4:10,['Latin Pop'],['Spanish'],['Puerto Rico'],2010,[],,,,tommy torres,,mar adentro,['latin pop'],['spanish'],['puerto rico'],[],ab,60.0,2010.0
589.0,Tommy Torres,Jesse & Joy,Imparable,C,79,3:38,['Latin Pop'],['Spanish'],"['Puerto Rico', 'Mexico']",2017,[],,,,tommy torres,jesse & joy,imparable,['latin pop'],['spanish'],"['puerto rico', 'mexico']",[],c,70.0,2010.0
590.0,Tercer Cielo,,Yo Te Extrañare,D,82,4:19,"['Contemporary Christian', 'Latin Pop']",['Spanish'],['Dominican Republic'],2008,[],,,,tercer cielo,,yo te extranare,"['contemporary christian', 'latin pop']",['spanish'],['dominican republic'],[],d,80.0,2000.0
591.0,Rio Roma,Fonseca,Caminar De Tu Mano,Db,106,3:36,['Latin Pop'],['Spanish'],"['Mexico', 'Colombia']",2016,[],,,,rio roma,fonseca,caminar de tu mano,['latin pop'],['spanish'],"['mexico', 'colombia']",[],db,100.0,2010.0
592.0,Jackson 5,,I Want You Back,Ab,98,2:53,"['Pop', 'Soul']",['English'],['USA'],1969,[],,,,jackson 5,,i want you back,"['pop', 'soul']",['english'],['usa'],[],ab,90.0,1960.0
593.0,Gaby Noya,,Y Ahora Mírame,E,125,3:21,['Latin Pop'],['Spanish'],['Venezuela'],2019,[],,,,gaby noya,,y ahora mirame,['latin pop'],['spanish'],['venezuela'],[],e,120.0,2010.0
594.0,Diego Torres,,Usted,A,102,4:47,['Latin Pop'],['Spanish'],['Argentina'],2014,[],,,,diego torres,,usted,['latin pop'],['spanish'],['argentina'],[],a,100.0,2010.0
595.0,Diego Torres,,Tratar de Estar Mejor,D,94,4:28,"['Latin Pop', 'Rock']",['Spanish'],['Argentina'],1994,[],,,,diego torres,,tratar de estar mejor,"['latin pop', 'rock']",['spanish'],['argentina'],[],d,90.0,1990.0
596.0,Diego Torres,,Se Que Ya No Volverás,G,98,5:02,"['Latin Pop', 'Rock']",['Spanish'],['Argentina'],1996,['Long song'],,,,diego torres,,se que ya no volveras,"['latin pop', 'rock']",['spanish'],['argentina'],['long song'],g,90.0,1990.0
597.0,Diego Torres,,Que Será,E,92,4:22,['Latin Pop'],['Spanish'],['Argentina'],1996,[],,,,diego torres,,que sera,['latin pop'],['spanish'],['argentina'],[],e,90.0,1990.0
598.0,Diego Torres,,La Última Noche,B,87,4:10,['Latin Pop'],['Spanish'],['Argentina'],2004,[],,,,diego torres,,la ultima noche,['latin pop'],['spanish'],['argentina'],[],b,80.0,2000.0
599.0,Diego Torres,,Color Esperanza,G,87,5:08,['Latin Pop'],['Spanish'],['Argentina'],2001,['Long song'],,,,diego torres,,color esperanza,['latin pop'],['spanish'],['argentina'],['long song'],g,80.0,2000.0
600.0,Diego Torres,Juan Luis Guerra,Abriendo Caminos,G,106,4:01,['Latin Pop'],['Spanish'],"['Argentina', 'Dominican Republic']",2007,['Cool intermission'],,,,diego torres,juan luis guerra,abriendo caminos,['latin pop'],['spanish'],"['argentina', 'dominican republic']",['cool intermission'],g,100.0,2000.0
601.0,Avril Lavigne,,I'm With You,A,76,3:31,['Pop Rock'],['English'],['Canada'],2002,[],,,,avril lavigne,,i'm with you,['pop rock'],['english'],['canada'],[],a,70.0,2000.0
602.0,The Beatles,,Yesterday,F,96,2:02,"['Pop', 'Rock']",['English'],['UK'],1965,[],,,x,the beatles,,yesterday,"['pop', 'rock']",['english'],['uk'],[],f,90.0,1960.0
603.0,The Beatles,,Come Together,Dm,83,4:13,['Rock'],['English'],['UK'],1969,[],,,,the beatles,,come together,['rock'],['english'],['uk'],[],dm,80.0,1960.0
604.0,Fleetwood Mac,,Landslide,Bb,80,3:14,['Rock'],['English'],"['UK', 'USA']",1975,[],,,,fleetwood mac,,landslide,['rock'],['english'],"['uk', 'usa']",[],bb,80.0,1970.0
605.0,Camila,,Sólo Para Tí,Ab,78,2:57,['Latin Pop'],['Spanish'],['Mexico'],2006,[],,,,camila,,solo para ti,['latin pop'],['spanish'],['mexico'],[],ab,70.0,2000.0
606.0,GALE,,Ego,Bm,87,2:32,['Pop'],['Spanish'],['Puerto Rico'],2020,[],,,,gale,,ego,['pop'],['spanish'],['puerto rico'],[],bm,80.0,2020.0
607.0,Covi Quintana,,Yo Me Enamoré,C,101,2:41,['Latin Pop'],['Spanish'],['Dominican Republic'],2018,[],,,,covi quintana,,yo me enamore,['latin pop'],['spanish'],['dominican republic'],[],c,100.0,2010.0
608.0,Covi Quintana,,Soy,G,95,3:42,['Latin Pop'],['Spanish'],['Dominican Republic'],2015,[],,,,covi quintana,,soy,['latin pop'],['spanish'],['dominican republic'],[],g,90.0,2010.0
609.0,Covi Quintana,,Soy Dominicana,G,100,3:28,['Latin Pop'],['Spanish'],['Dominican Republic'],2015,[],,,,covi quintana,,soy dominicana,['latin pop'],['spanish'],['dominican republic'],[],g,100.0,2010.0
610.0,Covi Quintana,,No Es Casualidad,B,95,3:06,['Latin Pop'],['Spanish'],['Dominican Republic'],2015,[],,,,covi quintana,,no es casualidad,['latin pop'],['spanish'],['dominican republic'],[],b,90.0,2010.0
611.0,Covi Quintana,,Me Has Devuelto,B,92,3:42,['Latin Pop'],['Spanish'],['Dominican Republic'],2015,[],,,,covi quintana,,me has devuelto,['latin pop'],['spanish'],['dominican republic'],[],b,90.0,2010.0
612.0,Covi Quintana,,Darte Lo Que Soy,C,98,3:23,['Latin Pop'],['Spanish'],['Dominican Republic'],2015,[],,,,covi quintana,,darte lo que soy,['latin pop'],['spanish'],['dominican republic'],[],c,90.0,2010.0
613.0,Covi Quintana,,Bésame Suavecito,C,96,2:08,['Latin Pop'],['Spanish'],['Dominican Republic'],2015,[],,,,covi quintana,,besame suavecito,['latin pop'],['spanish'],['dominican republic'],[],c,90.0,2010.0
614.0,Beatriz Luengo,,Lengua,A,87,3:28,['Latin Pop'],['Spanish'],['Spain'],2011,[],,,,beatriz luengo,,lengua,['latin pop'],['spanish'],['spain'],[],a,80.0,2010.0
615.0,Beatriz Luengo,,Hallelujah,G,65,5:36,['Pop'],['Spanish'],['Spain'],2011,['Long song'],,,,beatriz luengo,,hallelujah,['pop'],['spanish'],['spain'],['long song'],g,60.0,2010.0
616.0,Beatriz Luengo,,Chicas De Revista,D,93,3:26,['Latin Pop'],['Spanish'],['Spain'],2015,[],,,,beatriz luengo,,chicas de revista,['latin pop'],['spanish'],['spain'],[],d,90.0,2010.0
617.0,Beatriz Luengo,,Como tu no hay dos,A,85,3:13,['Latin Pop'],['Spanish'],['Spain'],2018,[],,,,beatriz luengo,,como tu no hay dos,['latin pop'],['spanish'],['spain'],[],a,80.0,2010.0
618.0,Vicente García,Cultura Profética,Mi Balcón,C,126,4:13,"['Reggae', 'Latin']",['Spanish'],"['Dominican Republic', 'Puerto Rico']",2016,[],,,,vicente garcia,cultura profetica,mi balcon,"['reggae', 'latin']",['spanish'],"['dominican republic', 'puerto rico']",[],c,120.0,2010.0
619.0,Omi,,Cheerleader,E,118,3:00,"['Reggae', 'Pop']",['English'],['Jamaica'],2014,[],,,,omi,,cheerleader,"['reggae', 'pop']",['english'],['jamaica'],[],e,110.0,2010.0
620.0,Morat,Aitana,Presiento,D,90,2:52,['Latin Pop'],['Spanish'],"['Colombia', 'Spain']",2019,[],,,,morat,aitana,presiento,['latin pop'],['spanish'],"['colombia', 'spain']",[],d,90.0,2010.0
621.0,Morat,Juanes,506,C,143,2:57,['Latin Pop'],['Spanish'],['Colombia'],2022,[],,,,morat,juanes,506,['latin pop'],['spanish'],['colombia'],[],c,140.0,2020.0
